,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,District
247,48893526,2,18082312.0,47.6,,,2.5,5,1.0,1.0,0.0,0.0,6,6,1.0,15.0
248,48903171,2,18533894.0,57.7,,,2.5,5,1.0,1.0,0.0,0.0,4,7,1.0,15.0
249,148961653,2,18574516.0,57.9,35,6,2.53,9,1.0,1.0,0.0,0.0,7,7,1.0,15.0
250,150903469,3,18800000.0,82.0,48,9,2.42,5,0.0,1.0,1.0,1.0,3,8,0.0,15.0
251,150434704,2,19990000.0,65.7,30,25,1.34,2,1.0,1.0,1.0,0.0,5,5,0.0,15.0
252,150111253,2,10842000.0,48.4,28,11.7,2.15,10,1.0,0.0,0.0,1.0,4,16,0.0,16.0
253,150520277,2,11727000.0,49.9,28.4,11.3,2.15,10,1.0,0.0,0.0,1.0,13,16,0.0,16.0
254,150593184,1,18356000.0,48.8,23,10,1.75,6,1.0,1.0,0.0,1.0,3,8,1.0,16.0
255,149213362,1,7693500.0,34.0,,,2.15,5,1.0,0.0,0.0,1.0,8,16,0.0,16.0
256,150638556,1,7850000.0,24.0,15,4,1.69,4,1.0,1.0,0.0,0.0,3,5,0.0,16.0
257,149431030,1,7866000.0,34.0,19,9,2.15,5,1.0,0.0,0.0,1.0,3,16,0.0,16.0
258,149213364,1,8002800.0,34.0,19,9,2.15,5,1.0,0.0,0.0,1.0,8,16,0.0,16.0
259,150713491,1,8650000.0,38.8,23.1,9,3.93,2,1.0,1.0,0.0,0.0,13,14,0.0,16.0
260,136772061,1,9000000.0,35.0,17,10,4.07,4,1.0,1.0,1.0,1.0,16,21,0.0,16.0
261,149922809,2,9000000.0,54.0,34,9,2.85,3,1.0,0.0,0.0,0.0,4,6,0.0,16.0
262,149419090,2,9500000.0,39.0,27,,2.85,5,1.0,1.0,1.0,0.0,2,6,0.0,16.0
263,150458157,1,9792900.0,41.0,30,,3.03,9,1.0,1.0,0.0,1.0,5,18,1.0,16.0
264,150713146,1,9822900.0,41.1,20.2,,3.03,9,1.0,1.0,0.0,1.0,4,13,1.0,16.0
265,150638655,2,10000000.0,33.0,24,4,1.75,4,1.0,1.0,0.0,0.0,3,5,0.0,16.0
266,149434931,2,10841600.0,48.0,28,11,2.15,5,1.0,0.0,0.0,1.0,4,16,0.0,16.0
267,150503960,1,11000000.0,37.0,20,9,3.99,10,1.0,1.0,1.0,1.0,3,7,0.0,16.0
268,48914776,1,11379600.0,43.6,15.4,15.6,2.15,10,1.0,1.0,0.0,1.0,2,19,1.0,16.0
269,144945147,2,11530000.0,52.0,36.5,7,2.6,5,1.0,0.0,1.0,0.0,5,8,0.0,16.0
270,149213366,2,11541600.0,50.0,28,11,2.15,5,1.0,0.0,0.0,1.0,8,16,0.0,16.0
271,149213363,2,11726500.0,49.0,28,11,2.15,5,1.0,0.0,0.0,1.0,13,16,0.0,16.0
272,2473024,1,12000000.0,45.0,22,12,3.57,3,1.0,0.0,1.0,1.0,15,18,0.0,16.0
273,150645853,1,12480000.0,47.0,22,10,3.18,7,1.0,1.0,0.0,1.0,8,9,0.0,16.0
274,149783852,2,12500000.0,50.9,30.3,8.5,3.47,7,1.0,0.0,0.0,1.0,10,17,0.0,16.0
275,48915091,1,12513700.0,43.3,16.6,11.7,2.15,10,1.0,1.0,0.0,1.0,11,19,1.0,16.0
276,48895756,1,12700000.0,50.8,14.2,19.5,2.15,10,1.0,1.0,0.0,1.0,14,19,1.0,16.0
277,47342072,2,13000000.0,58.6,39,7,3.53,3,1.0,0.0,1.0,0.0,11,12,0.0,16.0
278,150923231,2,13500000.0,58.0,33,9,4.12,4,1.0,1.0,0.0,1.0,5,9,0.0,16.0
279,149249178,2,13500000.0,63.8,43,10,3.35,10,1.0,1.0,0.0,1.0,4,6,0.0,16.0
280,149861686,3,11300000.0,63.0,42,8,4.04,4,1.0,1.0,1.0,0.0,1,8,0.0,16.0
281,149881501,3,38613000.0,116.1,50,12,1.7,7,1.0,1.0,1.0,1.0,3,8,0.0,16.0
282,150520277,2,11727000.0,49.9,28.4,11.3,2.15,10,1.0,0.0,0.0,1.0,13,16,0.0,16.0
283,145349782,2,13800000.0,52.0,27.7,8,2.06,8,1.0,1.0,1.0,1.0,5,12,0.0,16.0
284,143796435,3,13900000.0,92.0,57.6,,4.06,4,1.0,1.0,0.0,0.0,2,9,0.0,16.0
285,149695265,2,14000000.0,52.0,31,9,3.8,4,1.0,1.0,1.0,1.0,13,14,0.0,16.0
286,146260189,2,14000000.0,52.0,30,8,3.51,9,1.0,0.0,1.0,1.0,8,12,0.0,16.0
287,35555040,2,14000000.0,56.0,43,10,1.78,5,1.0,1.0,1.0,1.0,3,5,0.0,16.0
288,149215009,2,14000000.0,53.0,29,8,2.19,10,1.0,0.0,1.0,1.0,9,12,0.0,16.0
289,140421640,2,14100000.0,54.0,32,8.5,2.33,11,1.0,0.0,1.0,1.0,12,12,0.0,16.0
290,149434930,3,14278000.0,65.0,44,7,2.15,5,1.0,0.0,0.0,1.0,4,16,0.0,16.0
291,40346831,2,14490000.0,57.3,35.5,9.3,2.45,8,1.0,0.0,1.0,1.0,5,16,0.0,16.0
292,149541418,2,14490000.0,41.0,31,6,3.53,7,1.0,1.0,1.0,1.0,4,5,0.0,16.0
293,150208898,3,14500000.0,59.0,59,,3.53,4,1.0,0.0,0.0,0.0,10,12,0.0,16.0
294,149213365,3,14580000.0,64.0,43,8,2.15,5,1.0,0.0,0.0,1.0,8,16,0.0,16.0
295,48914731,2,14713600.0,60.8,28.8,12.1,2.15,10,1.0,1.0,0.0,1.0,2,19,1.0,16.0
296,150638339,2,15558554.0,55.0,42,6,3.27,5,1.0,1.0,0.0,0.0,7,9,0.0,16.0
297,43614155,2,16500000.0,40.0,24,16,3.4,10,1.0,0.0,1.0,1.0,8,12,0.0,16.0
298,136715905,4,16500000.0,105.0,75,7.6,3.68,9,1.0,1.0,1.0,1.0,5,5,0.0,16.0
299,147711153,2,16900000.0,62.4,31.7,9,3.89,1,0.0,1.0,1.0,1.0,2,15,0.0,16.0
300,150857686,2,17500000.0,69.2,40,6,3.93,2,1.0,1.0,0.0,0.0,7,14,0.0,16.0
301,147471757,2,17700000.0,60.0,30,22,2.61,7,1.0,1.0,1.0,0.0,2,2,0.0,16.0
302,48914791,2,18132400.0,57.2,27.6,11.6,2.15,10,1.0,1.0,0.0,1.0,17,19,1.0,16.0
303,49724829,2,19000000.0,62.0,36,14,1.81,5,1.0,1.0,0.0,0.0,6,8,0.0,16.0
304,150454619,1,19096000.0,50.8,25,15,1.75,5,1.0,0.0,0.0,0.0,3,8,0.0,16.0
305,149725676,1,19096000.0,50.8,,,1.75,6,1.0,0.0,0.0,0.0,3,8,1.0,16.0
306,150234018,1,19096000.0,50.8,,,1.75,9,1.0,1.0,0.0,0.0,3,8,1.0,16.0
307,150527975,1,19096000.0,50.8,,,1.75,6,1.0,0.0,0.0,0.0,3,8,0.0,16.0
308,150593190,2,23739600.0,76.6,23,10,1.75,6,1.0,1.0,0.0,1.0,2,8,1.0,16.0
309,149881500,2,23739600.0,76.6,40,15,1.7,7,1.0,1.0,1.0,0.0,2,8,0.0,16.0
310,148221477,2,44453010.0,70.0,41,15,1.14,5,1.0,1.0,0.0,0.0,2,6,0.0,16.0
311,150454328,1,19332000.0,48.8,25,15,1.75,5,1.0,1.0,0.0,0.0,4,8,0.0,16.0
312,149725677,1,19332000.0,48.8,,,1.75,6,1.0,0.0,0.0,0.0,4,8,1.0,16.0
313,150527970,1,19332000.0,49.0,,,1.75,6,1.0,0.0,0.0,0.0,4,8,0.0,16.0
314,150425447,1,19800000.0,50.8,30,20,1.75,12,1.0,1.0,0.0,1.0,3,8,1.0,16.0
315,149779478,3,19900000.0,80.0,47,13,2.06,5,1.0,1.0,1.0,0.0,1,8,0.0,16.0
316,150454268,1,20112000.0,50.8,25,15,1.75,5,1.0,1.0,0.0,0.0,4,6,0.0,16.0
317,150527968,1,20112000.0,51.0,,,1.75,6,1.0,0.0,0.0,0.0,4,8,0.0,16.0
318,150593198,1,20112000.0,50.8,23,10,1.75,6,1.0,1.0,0.0,1.0,4,8,1.0,16.0
319,150428042,1,20308000.0,48.8,25,15,1.75,6,1.0,1.0,0.0,0.0,5,8,0.0,16.0
320,150427801,1,21210000.0,51.0,25,15,1.75,5,1.0,1.0,0.0,0.0,5,8,0.0,16.0
321,150768606,1,21210000.0,51.0,51,,1.75,7,0.0,1.0,0.0,0.0,5,8,1.0,16.0
322,149319682,1,21210000.0,51.0,,,1.75,6,1.0,0.0,0.0,0.0,5,8,1.0,16.0
323,150593197,1,21210000.0,51.0,23,10,1.75,6,1.0,1.0,0.0,1.0,5,8,1.0,16.0
324,149468113,3,22000000.0,62.0,48,8,1.64,7,1.0,0.0,0.0,0.0,6,7,0.0,16.0
325,149670257,2,22535136.0,55.0,44,,3.27,4,1.0,1.0,0.0,0.0,5,8,0.0,16.0
326,48910496,3,22858800.0,88.6,47.9,13,2.15,10,1.0,1.0,0.0,1.0,4,19,1.0,16.0
327,141295233,2,23500000.0,56.0,31,8.2,1.43,5,1.0,1.0,0.0,0.0,4,9,0.0,16.0
328,150427352,1,23907000.0,54.9,25,15,1.75,5,1.0,1.0,0.0,0.0,6,8,0.0,16.0
329,149725680,1,23907000.0,54.9,,,1.75,6,1.0,0.0,0.0,0.0,6,8,1.0,16.0
330,150593187,1,23907000.0,54.9,23,10,1.75,6,1.0,1.0,0.0,1.0,6,8,1.0,16.0
331,150425451,1,23920650.0,55.0,30,20,1.75,,,1.0,0.0,1.0,3,8,1.0,16.0
332,150415003,1,24036000.0,55.2,30,15,1.75,5,1,1.0,0.0,0.0,6,8,0.0,16.0
333,149725681,1,24036000.0,55.2,,,1.75,6,1,0.0,0.0,0.0,6,8,1.0,16.0
334,150425455,1,24260606.0,55.9,30,20,1.75,12,1,1.0,0.0,1.0,6,8,1.0,16.0
335,148248108,4,24500000.0,102.5,71.9,8.6,2.35,11,1,0.0,0.0,0.0,1,4,0.0,16.0
336,3667481,3,41277795.0,119.0,83,25,1.09,4,1,1.0,1.0,0.0,3,5,0.0,17.0
337,150882541,1,222265050.0,170.0,120,,1.05,5,1,1.0,0.0,1.0,1,3,1.0,17.0
338,145228083,3,98000000.0,185.0,121,15,2.39,8,1,1.0,1.0,0.0,2,4,0.0,17.0
339,150627596,1,6998000.0,33.0,17.6,7.5,2.82,6,1,0.0,0.0,0.0,5,9,0.0,17.0
340,150152817,2,8700000.0,44.0,29,6,2.62,6,0,1.0,1.0,1.0,4,9,0.0,17.0
341,140323353,2,9000000.0,48.0,31,7.2,2.72,7,1,0.0,1.0,1.0,7,12,0.0,17.0
342,149657988,2,9000000.0,52.0,40,7,2.6,8,1,0.0,1.0,0.0,1,8,0.0,17.0
343,26243062,1,9199000.0,34.2,19,9.7,1.55,5,1,0.0,1.0,1.0,16,16,0.0,17.0
344,148224543,2,9200000.0,44.0,29,6,1.8,6,1,1.0,1.0,0.0,1,5,0.0,17.0
345,150211678,2,9900000.0,49.0,32,8,2.72,12,1,0.0,0.0,1.0,7,12,0.0,17.0
346,150738741,2,10000000.0,46.0,30,7.8,2.64,8,1,1.0,1.0,1.0,3,8,0.0,17.0
347,150725197,студия ,10000000.0,34.8,22,6.9,2.47,6,1,0.0,1.0,1.0,10,16,0.0,17.0
348,150921893,2,10200000.0,40.0,24.5,6.1,2.52,8,1,1.0,1.0,1.0,8,9,0.0,17.0
349,51892024,2,10300000.0,39.0,26,7,2.61,9,0,0.0,1.0,1.0,4,12,0.0,17.0
350,149833251,2,10600000.0,44.0,29,6,1.8,3,1,1.0,0.0,1.0,2,5,0.0,17.0
351,150541205,2,10950000.0,44.0,28.3,6,2.47,7,1,0.0,1.0,1.0,7,12,0.0,17.0
352,50183122,2,11400000.0,51.0,32,9,2.57,9,0,0.0,1.0,1.0,9,12,0.0,17.0
353,150639797,2,12000000.0,47.0,30,8,2.42,6,1,1.0,0.0,0.0,2,6,0.0,17.0
354,150518479,2,12000000.0,52.7,31.5,8.1,2.57,5,1,0.0,1.0,1.0,3,16,0.0,17.0
355,149331491,2,11999999.0,49.2,32,8,2.58,7,1,0.0,1.0,0.0,6,7,0.0,17.0
356,148895641,2,12065817.0,53.8,36.6,7.6,2.52,7,1,1.0,1.0,1.0,6,9,0.0,17.0
357,149352162,3,12050000.0,64.0,40,6.3,2.82,7,1,0.0,1.0,1.0,4,9,0.0,17.0
358,150828384,2,12100000.0,54.6,37,12,2.64,5,1,1.0,1.0,1.0,7,9,0.0,17.0
359,150828437,3,12200000.0,64.0,40,6.3,2.82,5,1,0.0,1.0,1.0,4,9,0.0,17.0
360,13082512,2,12300000.0,50.0,32,8,2.51,8,1,0.0,1.0,0.0,5,12,0.0,17.0
361,150654690,3,12600000.0,64.0,40,6.3,2.82,6,1,0.0,0.0,1.0,4,9,0.0,17.0
362,148747765,2,12700000.0,48.0,32,6,1.74,5,0,1.0,0.0,0.0,2,6,0.0,17.0
363,149825846,2,13000000.0,56.0,28,10.8,1.54,5,1,0.0,1.0,1.0,1,16,0.0,17.0
364,149670334,4,38800000.0,95.0,76,,0.7,4,1,1.0,0.0,0.0,2,3,0.0,17.0
365,150378355,2,25700000.0,57.9,33.3,,1.48,5,1,1.0,0.0,0.0,4,6,0.0,17.0
366,150751668,3,42928907.0,117.0,81,15,1.09,6,1,0.0,0.0,1.0,3,5,0.0,17.0
367,148581229,1,13000000.0,36.7,19,9,1.25,5,1,0.0,1.0,1.0,5,12,0.0,17.0
368,150886618,2,13500000.0,70.5,52,8,2.12,1,1,0.0,1.0,0.0,2,8,0.0,17.0
369,150814098,3,13900000.0,63.0,45,7,2.3,5,1,0.0,0.0,0.0,1,5,0.0,17.0
370,150017215,3,13900000.0,56.0,36.6,6,1.49,5,1,1.0,1.0,1.0,3,5,0.0,17.0
371,50960583,1,14500000.0,66.0,28,11,2.16,2,1,1.0,1.0,1.0,4,5,0.0,17.0
372,148695984,3,15500000.0,60.1,37,10.1,1.02,4,1,1.0,1.0,0.0,1,3,0.0,17.0
373,150638587,2,16500000.0,59.0,39,5,1.51,2,1,1.0,0.0,0.0,8,10,0.0,17.0
374,150163195,3,16500000.0,70.0,51,10,2.79,3,1,0.0,0.0,0.0,3,12,0.0,17.0
375,150168440,3,16500000.0,70.0,51,10,2.79,3,1,0.0,0.0,0.0,3,12,0.0,17.0
376,150168437,3,16500000.0,70.0,51,10,2.79,3,1,0.0,0.0,0.0,3,12,0.0,17.0
377,150600765,3,16500000.0,70.0,48,8,2.79,5,1,0.0,1.0,1.0,3,12,0.0,17.0
378,150111695,3,16500000.0,70.0,50,12,2.79,4,1,0.0,1.0,1.0,3,12,0.0,17.0
379,148858563,5,17000000.0,72.0,63,8.3,1.06,5,1,1.0,0.0,0.0,1,5,0.0,17.0
380,150425016,2,18900000.0,62.1,34.1,9.1,1.18,4,1,1.0,1.0,0.0,3,4,0.0,17.0
381,150877089,3,19000000.0,76.0,48,9,2.38,10,1,0.0,1.0,1.0,4,7,0.0,17.0
382,150531109,3,19500000.0,71.0,44.6,10.3,2.22,15,0,0.0,1.0,1.0,6,17,0.0,17.0
383,148941515,3,20800000.0,75.0,52,7,1.34,4,1,1.0,0.0,1.0,4,7,0.0,17.0
384,148948481,2,20956419.0,50.0,33,10,1.1,4,1,1.0,0.0,0.0,2,4,0.0,17.0
385,149594234,3,21200000.0,70.0,50,18,1.39,5,0,1.0,1.0,1.0,8,8,0.0,17.0
386,49644280,1,22000000.0,56.0,23,10,1.41,7,1,0.0,0.0,1.0,11,14,0.0,17.0
387,150933432,2,22200000.0,66.0,35,11,2.0,2,1,1.0,0.0,0.0,4,6,0.0,17.0
388,150638462,3,22800000.0,75.0,49,10,2.22,10,1,0.0,0.0,0.0,7,16,0.0,17.0
389,150695205,3,23000000.0,81.0,55,11,2.27,6,1,1.0,0.0,1.0,6,7,0.0,17.0
390,150645905,3,23200000.0,68.0,40,13.5,1.18,7,1,1.0,1.0,0.0,2,5,0.0,17.0
391,150645919,5,24500000.0,91.1,62,12,2.29,3,1,1.0,1.0,1.0,5,7,0.0,17.0
392,150882541,1,222265050.0,170.0,120,,1.05,5,1,1.0,0.0,1.0,1,3,1.0,17.0
393,149813722,3,57000000.0,103.0,65,15,1.12,4,1,0.0,1.0,1.0,4,8,0.0,17.0
394,145228083,3,98000000.0,185.0,121,15,2.39,8,1,1.0,1.0,0.0,2,4,0.0,17.0
395,149580956,3,24800000.0,66.7,37.9,10.4,1.15,4,1,1.0,1.0,0.0,3,5,0.0,17.0
396,150642443,2,25000000.0,83.0,44,16,0.92,5,1,0.0,0.0,0.0,4,4,0.0,17.0
397,147328818,2,26000000.0,61.2,36,9.3,1.25,5,1,1.0,0.0,1.0,3,6,0.0,17.0
398,49269269,2,26750000.0,76.0,39,13,1.45,5,1,0.0,1.0,0.0,5,9,0.0,17.0
399,148767963,3,29500000.0,106.0,67,9,2.67,5,1,1.0,0.0,1.0,4,9,0.0,17.0
400,150917502,2,30000000.0,60.0,45,12,0.68,4,1,0.0,0.0,0.0,2,3,0.0,17.0
401,150917503,2,30000000.0,60.0,45,12,0.68,4,1,0.0,0.0,0.0,2,3,0.0,17.0
402,150775310,3,30200000.0,97.7,52.5,17.5,1.98,10,1,0.0,1.0,0.0,6,6,0.0,17.0
403,150638564,3,33000000.0,75.0,48,8,1.36,4,1,1.0,0.0,0.0,1,11,0.0,17.0
404,18972082,2,33000000.0,54.0,38,10,0.68,4,1,1.0,1.0,0.0,2,3,0.0,17.0
405,148745379,5,37000000.0,130.0,80,12,1.22,5,1,1.0,1.0,0.0,2,4,0.0,17.0
406,149670338,4,38800000.0,95.0,76,,0.74,4,1,1.0,0.0,0.0,2,3,0.0,17.0
407,149033455,4,40000000.0,110.0,88,10,0.7,4,1,1.0,1.0,0.0,1,3,0.0,17.0
408,148920758,2,40000000.0,57.0,39,,2.16,9,1,1.0,0.0,0.0,10,14,0.0,17.0
409,149790473,2,40000000.0,57.0,40,15,2.16,6,1,1.0,0.0,0.0,10,14,1.0,17.0
410,150695587,3,41277795.0,118.0,94,,1.09,5,1,0.0,1.0,0.0,3,5,0.0,17.0
411,150361122,3,41091310.0,117.0,100,17,1.09,6,1,1.0,1.0,0.0,3,5,0.0,17.0
412,150367388,3,41277795.0,117.0,100,17,1.09,6,1,1.0,1.0,0.0,3,5,0.0,17.0
413,149758417,3,41277795.0,104.0,20,,1.09,11,1,1.0,0.0,0.0,3,5,0.0,17.0
414,150532159,3,41277795.0,117.0,81,15,1.09,11,1,1.0,1.0,1.0,3,5,0.0,17.0
415,150092391,3,41862035.0,116.0,94,,1.09,10,1,1.0,0.0,0.0,3,5,0.0,17.0
416,149670327,3,43500000.0,90.0,72,,1.14,2,1,1.0,0.0,0.0,2,6,0.0,17.0
417,2476864,4,43700000.0,110.0,64,28,1.09,7,1,1.0,1.0,1.0,4,7,0.0,17.0
418,150222014,3,44453010.0,80.0,,,1.51,3,1,1.0,1.0,0.0,9,9,0.0,17.0
419,148109440,4,45000000.0,120.0,,,1.09,6,1,0.0,0.0,1.0,4,7,0.0,17.0
420,21181241,5,91954070.0,178.0,140,,1.5,7,1,1.0,0.0,0.0,3,5,0.0,18.0
421,150677125,2,15875000.0,61.5,61.5,15.5,5.85,6,1,0.0,0.0,0.0,6,                ,1.0,18.0
422,149850322,2,15490000.0,64.3,41.5,11.7,3.56,9,1,1.0,0.0,0.0,3,6,0.0,18.0
423,149849414,1,5999000.0,30.0,16,6,6.66,,,1.0,1.0,1.0,3,5,0.0,18.0
424,145609912,1,6000000.0,32.0,20,6,5.53,10,1,1.0,0.0,0.0,5,5,0.0,18.0
425,149300855,1,6000000.0,35.0,20,10,6.63,13,1,0.0,0.0,0.0,1,12,0.0,18.0
426,148112883,1,6350000.0,34.0,21,8,4.25,12,1,1.0,1.0,1.0,2,5,0.0,18.0
427,140980631,1,6500000.0,36.8,20.5,6,6.71,11,1,1.0,1.0,0.0,2,5,0.0,18.0
428,150260995,1,6500000.0,30.7,18.6,5.6,4.42,10,1,1.0,1.0,1.0,5,5,0.0,18.0
429,150459322,1,6600000.0,34.0,18,10,6.91,10,1,0.0,1.0,1.0,2,12,0.0,18.0
430,150720249,1,6800000.0,31.0,19,7,5.27,15,1,1.0,0.0,1.0,4,5,0.0,18.0
431,150706578,1,7000000.0,42.0,25,,3.84,7,1,1.0,0.0,0.0,20,44,1.0,18.0
432,148829580,1,7140000.0,41.8,27.4,10,3.84,,,1.0,0.0,1.0,29,44,1.0,18.0
433,150833956,1,7250000.0,41.9,,,3.84,11,1,1.0,0.0,0.0,20,44,1.0,18.0
434,149390159,2,7500000.0,45.0,30,6,5.55,15,1,0.0,1.0,1.0,5,5,0.0,18.0
435,146275883,1,7800000.0,32.0,21,6,3.82,4,1,0.0,0.0,1.0,3,5,0.0,18.0
436,150043158,1,7800000.0,31.0,20,6,4.87,13,1,1.0,1.0,1.0,7,9,0.0,18.0
437,150405030,2,8000000.0,43.4,29.2,5.6,4.96,7,1,1.0,0.0,1.0,5,5,0.0,18.0
438,50961423,1,8076150.0,41.1,,,3.84,5,1,1.0,0.0,0.0,3,39,1.0,18.0
439,149298419,1,8100000.0,31.0,19,6,3.83,10,1,1.0,0.0,1.0,3,5,0.0,18.0
440,148778282,1,8157500.0,43.0,,,3.84,7,1,0.0,0.0,0.0,3,44,0.0,18.0
441,144408040,1,8400000.0,31.0,19,6,3.35,7,1,1.0,1.0,0.0,5,5,0.0,18.0
442,137249950,2,8500000.0,43.5,28.7,6,4.02,8,1,0.0,1.0,1.0,3,5,0.0,18.0
443,148664905,2,8500000.0,42.0,26.6,5,3.53,7,1,1.0,0.0,0.0,1,9,0.0,18.0
444,138051017,1,8577450.0,44.1,,,3.84,5,1,1.0,0.0,0.0,2,39,1.0,18.0
445,150712854,1,8690500.0,45.5,20,16,3.84,7,1,1.0,0.0,1.0,2,44,1.0,18.0
446,50960763,1,8783700.0,43.7,,,3.84,5,1,1.0,0.0,0.0,4,39,1.0,18.0
447,148257362,1,9000000.0,31.6,21.3,5.1,3.87,3,1,0.0,0.0,1.0,5,9,0.0,18.0
448,150758641,1,26547480.0,62.8,37,12,1.91,3,1,1.0,1.0,0.0,3,12,0.0,18.0
449,149670596,4,222265050.0,182.0,145,,2.94,8,1,1.0,0.0,1.0,5,12,0.0,18.0
450,150534941,2,35100000.0,78.0,77,1,5.66,4,1,0.0,0.0,0.0,71,85,0.0,18.0
451,147215248,1,9000000.0,36.7,16,10.1,3.36,9,1,1.0,1.0,0.0,1,16,0.0,18.0
452,147059590,1,9000000.0,36.7,16,10.1,3.36,5,1,1.0,1.0,0.0,1,16,0.0,18.0
453,50961338,1,9223500.0,42.9,,,3.84,5,1,1.0,0.0,0.0,8,39,1.0,18.0
454,50961018,1,9432900.0,44.6,,,3.84,5,1,1.0,0.0,0.0,7,39,1.0,18.0
455,144133232,1,9500000.0,35.2,20,9.6,3.38,9,1,0.0,1.0,1.0,5,12,0.0,18.0
456,149842937,1,9500000.0,30.0,18,6,2.1,4,1,1.0,0.0,0.0,1,5,0.0,18.0
457,149146537,2,9500000.0,45.0,29,6.8,3.52,15,1,1.0,1.0,1.0,4,5,0.0,18.0
458,147978925,2,9900000.0,42.6,28.6,5.5,3.83,10,1,1.0,1.0,1.0,4,5,0.0,18.0
459,17264878,1,9999999.0,35.1,20,10,6.63,10,1,0.0,1.0,1.0,9,12,0.0,18.0
460,148884599,2,10000000.0,38.0,23,8,3.9,4,1,0.0,0.0,1.0,8,9,0.0,18.0
461,150827072,1,10000000.0,33.9,18,9,3.71,11,1,1.0,0.0,1.0,9,9,0.0,18.0
462,150853943,2,10000000.0,41.5,28.2,5.1,3.71,3,1,1.0,1.0,1.0,9,9,0.0,18.0
463,146785232,2,10200000.0,44.6,32,7,2.39,10,1,1.0,1.0,1.0,1,9,0.0,18.0
464,148915854,2,10200000.0,44.6,32,7,2.39,11,1,1.0,1.0,1.0,1,9,0.0,18.0
465,148916134,2,10200000.0,44.6,32,7,2.39,15,1,1.0,1.0,1.0,1,9,0.0,18.0
466,150876128,1,10200000.0,48.4,48.4,,3.84,7,1,0.0,0.0,0.0,20,44,0.0,18.0
467,150658211,1,10500000.0,39.0,19,9,4.1,3,1,0.0,0.0,1.0,11,17,0.0,18.0
468,150057539,1,10500000.0,37.0,18,10,3.24,5,1,1.0,0.0,1.0,6,9,0.0,18.0
469,150658322,1,10500000.0,36.0,18,8,2.79,7,1,1.0,1.0,1.0,8,14,0.0,18.0
470,150261777,1,10800000.0,39.8,19,8,4.1,3,1,0.0,0.0,1.0,3,17,0.0,18.0
471,149021395,1,10900000.0,40.0,20,8,4.1,1,1,0.0,1.0,1.0,3,17,0.0,18.0
472,150912522,1,10950000.0,37.0,17,9,2.65,10,1,1.0,1.0,1.0,1,9,0.0,18.0
473,149051482,1,11000000.0,31.0,18,6,2.37,10,1,1.0,1.0,1.0,3,5,0.0,18.0
474,150291609,1,11000000.0,37.0,17,9,2.65,10,0,1.0,0.0,1.0,4,9,0.0,18.0
475,150332385,2,11000000.0,39.3,22.9,7,3.66,11,1,1.0,1.0,1.0,1,9,0.0,18.0
476,150716131,4,76080000.0,158.5,91.1,11.7,4.46,9,1,1.0,0.0,0.0,12,18,0.0,18.0
477,150496201,3,48990000.0,153.0,100,15,5.4,2,1,1.0,0.0,0.0,52,57,0.0,18.0
478,150695572,4,55000000.0,117.0,89,15,1.47,11,1,0.0,1.0,0.0,2,4,0.0,18.0
479,148186493,1,11150000.0,28.0,,,2.58,7,1,0.0,0.0,0.0,1,8,0.0,18.0
480,148053763,1,11160000.0,28.0,,,2.58,10,1,0.0,0.0,0.0,1,8,0.0,18.0
481,142254433,1,11160000.0,27.9,22.9,8,2.17,10,1,1.0,0.0,0.0,1,8,1.0,18.0
482,139037740,3,11200000.0,60.0,46,6.5,4.3,12,1,1.0,0.0,1.0,4,5,0.0,18.0
483,150097553,2,11300000.0,44.2,31,6,3.14,5,1,0.0,0.0,1.0,6,9,0.0,18.0
484,150898286,3,11390000.0,54.0,30,,5.65,5,1,1.0,0.0,1.0,2,5,0.0,18.0
485,150521993,2,11500000.0,47.0,32,6.5,4.87,7,1,1.0,1.0,1.0,4,10,0.0,18.0
486,148960370,1,11500000.0,38.5,15.2,10.7,3.5,7,1,1.0,1.0,1.0,7,12,0.0,18.0
487,150699334,2,11777777.0,44.0,32,5.5,2.67,2,1,0.0,1.0,1.0,3,5,0.0,18.0
488,149516832,1,11790000.0,39.0,28,10,2.9,3,1,1.0,0.0,1.0,5,8,0.0,18.0
489,150619267,2,11790000.0,38.5,28,,2.9,8,1,1.0,1.0,1.0,5,8,0.0,18.0
490,149794286,2,11800000.0,36.3,21.5,7.7,2.48,5,1,1.0,0.0,1.0,3,9,0.0,18.0
491,148074189,2,11900000.0,43.2,28,6,3.24,8,1,1.0,1.0,1.0,8,9,0.0,18.0
492,148904671,2,11900000.0,55.8,37,10,4.49,13,1,1.0,1.0,0.0,2,5,0.0,18.0
493,147861743,2,11950000.0,45.0,31,6,2.97,7,1,0.0,0.0,1.0,6,9,0.0,18.0
494,149433835,1,12000000.0,37.8,14.2,8.1,2.76,4,1,1.0,1.0,1.0,2,14,0.0,18.0
495,150464109,2,12000000.0,35.0,25,6,2.68,4,1,0.0,1.0,1.0,2,8,0.0,18.0
496,150412172,1,12240000.0,30.6,,,2.58,12,1,0.0,0.0,0.0,1,8,0.0,18.0
497,150726488,1,12300000.0,37.0,20,9.3,3.1,10,1,1.0,1.0,1.0,2,10,0.0,18.0
498,150754528,1,12300000.0,36.2,18,9.1,2.65,13,1,1.0,0.0,1.0,9,12,0.0,18.0
